1758780000000000,4.25500000,4.27100000,4.15600000,4.21800000,443080.54000000,1758783599999999,1864690.60869000,13538,233157.47000000,981409.67838000,0
1758783600000000,4.21700000,4.22200000,4.03800000,4.09600000,714036.88000000,1758787199999999,2943676.13678000,19657,357450.40000000,1473387.66686000,0
1758787200000000,4.09600000,4.12400000,3.89500000,3.91900000,1167779.58000000,1758790799999999,4647360.56246000,22223,460479.15000000,1837039.75632000,0
1758790800000000,3.91900000,4.01400000,3.91000000,3.93300000,498706.19000000,1758794399999999,1976593.87463000,13053,266563.27000000,1056809.38406000,0
1758794400000000,3.93200000,4.07400000,3.92100000,3.96700000,415534.22000000,1758797999999999,1660747.81924000,11419,218300.55000000,872129.60481000,0
1758798000000000,3.96800000,3.97500000,3.84800000,3.87100000,376221.66000000,1758801599999999,1473409.99808000,12506,172823.23000000,677227.61580000,0
1758801600000000,3.87000000,3.89500000,3.76300000,3.77600000,462617.94000000,1758805199999999,1775852.48681000,13452,236484.35000000,908230.17571000,0
1758805200000000,3.77500000,3.80600000,3.66100000,3.71500000,564796.13000000,1758808799999999,2105632.06215000,18810,284450.74000000,1060985.36661000,0
1758808800000000,3.71400000,3.79100000,3.64900000,3.69600000,557502.81000000,1758812399999999,2071719.83658000,18689,268975.24000000,998856.35464000,0
1758812400000000,3.69600000,3.85300000,3.68500000,3.77400000,652780.69000000,1758815999999999,2452604.62810000,17813,361931.40000000,1361558.03864000,0
1758816000000000,3.77400000,4.01100000,3.70700000,3.88000000,1099679.29000000,1758819599999999,4239104.47270000,28549,526074.14000000,2030653.71137000,0
1758819600000000,3.87900000,3.94800000,3.81900000,3.84600000,486786.15000000,1758823199999999,1885541.58327000,16419,217178.70000000,841991.72213000,0
1758823200000000,3.84700000,3.86500000,3.74100000,3.84300000,410484.65000000,1758826799999999,1560949.79399000,14179,197998.49000000,753143.77434000,0
1758826800000000,3.84400000,3.84900000,3.75800000,3.77200000,238500.90000000,1758830399999999,909377.93463000,8123,120267.18000000,458519.54973000,0
1758830400000000,3.77300000,3.77500000,3.65500000,3.71300000,314644.56000000,1758833999999999,1167309.66558000,7977,160191.40000000,594392.76199000,0
1758834000000000,3.71200000,3.90400000,3.65700000,3.89400000,290493.90000000,1758837599999999,1089640.73112000,7354,173004.95000000,651108.31754000,0
1758837600000000,3.89300000,3.92000000,3.80400000,3.85200000,688451.01000000,1758841199999999,2661065.00974000,14614,330642.01000000,1279879.79831000,0
1758841200000000,3.85300000,3.98400000,3.83400000,3.91700000,603793.50000000,1758844799999999,2360229.91923000,14838,324585.13000000,1268596.72827000,0
1758844800000000,3.91700000,4.45500000,3.85700000,4.29600000,2574442.49000000,1758848399999999,10761377.34833000,58324,1342866.15000000,5613524.09076000,0
1758848400000000,4.29700000,4.39000000,4.00700000,4.13100000,1016918.33000000,1758851999999999,4260428.77711000,24196,500883.59000000,2100064.63792000,0
1758852000000000,4.13000000,4.13000000,3.92400000,3.98700000,814305.87000000,1758855599999999,3252822.05737000,15624,421931.44000000,1684782.03932000,0
1758855600000000,3.98800000,3.99100000,3.87800000,3.95600000,387268.15000000,1758859199999999,1523526.89860000,9815,183722.22000000,722662.88688000,0
1758859200000000,3.95500000,3.95900000,3.78100000,3.79800000,344912.72000000,1758862799999999,1322976.40560000,8944,153299.47000000,588234.27772000,0
1758862800000000,3.79900000,4.00200000,3.79300000,3.94400000,594790.64000000,1758866399999999,2327732.58949000,12720,364737.40000000,1430741.15367000,0
1758866400000000,3.94400000,4.08300000,3.87800000,3.88800000,551517.33000000,1758869999999999,2199246.22930000,14280,262513.93000000,1048802.25381000,0
1758870000000000,3.88800000,4.04700000,3.85300000,4.02000000,407283.68000000,1758873599999999,1605224.31222000,11386,214249.87000000,845170.90646000,0
1758873600000000,4.02100000,4.08400000,3.92700000,3.95400000,510525.66000000,1758877199999999,2039005.85267000,12709,251804.05000000,1006803.75839000,0
1758877200000000,3.95500000,4.06900000,3.86200000,3.89300000,699001.34000000,1758880799999999,2784861.82990000,13972,334755.32000000,1333072.07935000,0
1758880800000000,3.89400000,3.89900000,3.76300000,3.78300000,537409.39000000,1758884399999999,2042920.83683000,9281,204656.71000000,778198.64266000,0
1758884400000000,3.78400000,3.78400000,3.65000000,3.74200000,517352.44000000,1758887999999999,1922845.02485000,10243,206554.44000000,768236.85482000,0
1758888000000000,3.74100000,3.74200000,3.52100000,3.57500000,717069.56000000,1758891599999999,2586446.73138000,14140,331412.75000000,1194269.01301000,0
1758891600000000,3.57400000,3.57500000,3.44100000,3.51300000,738256.32000000,1758895199999999,2584492.84200000,14038,351846.29000000,1231810.84892000,0
1758895200000000,3.51300000,3.52200000,3.34100000,3.39400000,809775.50000000,1758898799999999,2758722.56825000,13157,395757.50000000,1346697.47539000,0
1758898800000000,3.39500000,3.44400000,3.34800000,3.42900000,484938.90000000,1758902399999999,1646338.26058000,9159,241313.42000000,819172.40564000,0
1758902400000000,3.42900000,3.48000000,3.40100000,3.45400000,411650.02000000,1758905999999999,1416520.12331000,9452,219196.32000000,754451.71360000,0
